seller_id,expected_deliver_diff_mean,expected_deliver_diff_count,order_shipped_days_mean,order_shipped_days_count
ba5daa4041e1f15cdf34b76e3e18a450,9.933333333,15,1.333333333,15
e21a1e8be4715b0fcfd5385643bc49c4,9.947368421,19,6.052631579,19
e24d3429d294b2eb200b064ebb035879,9.947368421,19,0.473684211,19
c8b0e2b0a7095e5d8219575d5e7e1181,9.951219512,82,0.817073171,82
8f119a0aee85c0c8fc534629734e94fd,9.959459459,74,3.067567568,74
54a1852d1b8f10312c55e906355666ee,9.964467005,197,1.401015228,197
da8622b14eb17ae2831f4ac5b9dab84a,9.965224111,1294,2.20015456,1294
93dc87703c046b603023e75222018b45,9.96969697,33,8,33
ad420dd0c4f92f8af951ac24b86d0cf5,9.976190476,42,1.928571429,42
23d7c96d4a1160db1c726b248601b25a,9.98,50,3.08,50
8e8a7ce9f2f970dc00e2acf6f6e199f6,9.984126984,63,1.53968254,63
ef506c96320abeedfb894c34db06f478,9.987138264,311,3.022508039,311
7b07b3c7487f0ea825fc6df75abd658b,9.989010989,91,1.461538462,91
081acf3de680d554796c9cf041be7bc2,10,3,3.666666667,3
091065b789659bc3cd9af9cb3a6253ff,10,2,1.5,2
0d83f8e03188682112cc0d93523705cc,10,4,3,4
1838dd9b8977065acf51d95e0053ea7a,10,62,1.161290323,62
1e47d8b6546eb3a77b1acddcc9406242,10,1,16,1
1e8c6a4c538f286aee9573239740a4b4,10,4,1.25,4
2235cf78d3e2073a88146a9cb60f0dd0,10,1,5,1
28c7d8743fbc8679f484868cc0fcaefb,10,3,2.333333333,3
28fb0829fd777877cdc350d25cb5bd5b,10,2,0.5,2
2bf28e311bba65237358230cabac3f15,10,7,3.571428571,7
3296662b1331dea51e744505065ae889,10,1,1,1
3d4b1ae7539303b5704493798893e82c,10,6,2.333333333,6
41958cbd3335433c8740300e8cd600d5,10,1,3,1
47f55702f598c7c6cc8458b0fbc1c49a,10,1,6,1
49cdc90518a4f82676b38b3c1aa43ff6,10,5,1.6,5
4aba6a02a788d3ec81c03137144d9a80,10,1,1,1
4ddeb3e828550cddc8d45c8bc36ab2d1,10,1,1,1
4e326052e5dbba8adcd512f3450a307e,10,3,3.333333333,3
4ebdc7e6cd6102a022dadc49156d4ea8,10,29,3.862068966,29
53336f97ddbe53e2a617d07b17447b95,10,1,1,1
674207551483fec113276b67b0d871ff,10,1,0,1
698624c6632eeba1774924dbea24c700,10,1,1,1
70849ca4f400aaabb62cb7462a6f1428,10,12,3.333333333,12
7402d13c03a7e91366337cd1de471144,10,3,4,3
79565f7d5603b24ddf07ade262547f2f,10,7,0.571428571,7
7cf4ea70955b00d6b3c22542598e2715,10,1,0,1
88460e8ebdecbfecb5f9601833981930,10,235,7.553191489,235
8fb67a334bacec338885b4e9e1708073,10,1,2,1
8ff38bc3969e67c36c48343a07090f66,10,2,7,2
98e164d549402270247f3c96a1a158ef,10,2,4,2
9c3a1c416c765687bc79a04113269929,10,1,3,1
9fc70243fb26800cba56e8f014797004,10,6,2.166666667,6
a7d0f8dd44f57ef6de7f7f02e3d82630,10,2,2,2
aded58c8142dedc5494a81f948431fab,10,3,3.666666667,3
b2f4d63c7203f539a78252565ca32257,10,1,1,1
babcc0ab201e4c60188427cae51a5b8b,10,1,3,1
c0098efcf800861dcae589affca31408,10,9,1.777777778,9
c161d1327ebc3a156c09582ab2f59f6c,10,2,2.5,2
c394e193cda3b4225ff2094d32184849,10,2,6,2
c8e135e7b21ecbc36c1153a29d2f5a06,10,7,2.142857143,7
cad9969167c09b48ae6f1d123f7fa68d,10,1,0,1
ce33c6211beaa8fef4cae8b52db39862,10,1,2,1
ce4755084bc097113867e6454f8f5e52,10,1,1,1
d36b07fd3c5088e477a72d1fccfe29d4,10,1,2,1
d4a5e99e0dd915df64ba55a7fbd583fd,10,2,4.5,2
d9c349beabc06aa6ff1c6d68b5e9e22e,10,1,8,1
dace965ca58120f92f8d742a9fa1864b,10,8,2.125,8
dd264199fc8b687ad029de7de6d760e6,10,1,8,1
dd9661d3cda1e6feb237f0c4d8b26f2e,10,1,5,1
e00d85ce20ea50c1224c66ca5050527d,10,1,1,1
e0878efa0e0b7e5313ac0b43bc04c081,10,26,2.5,26
e76ecc7e9a1a1e3c6df9d2a8261c423d,10,1,4,1
eaf6d55068dea77334e8477d3878d89e,10,3,2.333333333,3
f09b760d23495ac9a7e00d29b769007c,10,1,17,1
f12d3c2a14729ae461b920c11fe20fdc,10,9,1.222222222,9
fa8d335d68129e464e60c1826a683e96,10,1,3,1
213b25e6f54661939f11710a6fddb871,10.02097902,143,7.783216783,143
fffd5413c0700ac820c7069d66d98c89,10.03636364,55,1.945454545,55
42ef3192a9ff87a22d1867b74b3ee205,10.04347826,23,3.652173913,23
7139dc5186aa238b006e066d8fbab2e4,10.04545455,22,3.227272727,22
f5a590cf36251cf1162ea35bef76fe84,10.05309735,113,2.707964602,113
63ffcb71394dd8ea3872ed9ffda17c74,10.05882353,17,2.352941176,17
4830e40640734fc1c52cd21127c341d4,10.06435644,202,1.440594059,202
3c487ae8f8d7542beff5788e2e0aea83,10.06666667,30,2.966666667,30
6d66611d7c44cc30ce351abc49a68421,10.06832298,161,3.354037267,161
b2ac621f0d0322434d04a12b078b9369,10.06896552,29,2.75862069,29
014c0679dd340a0e338872e7ec85666a,10.07142857,14,5.214285714,14
bb5bd94c8f59cc050072d2930c869cac,10.07142857,14,5,14
5f2684dab12e59f83bef73ae57724e45,10.07462687,67,1.746268657,67
4869f7a5dfa277a7dca6462dcf3b52b2,10.08125,1120,2.233035714,1120
cfb1a033743668a192316f3c6d1d2671,10.08270677,133,3.488721805,133
02c988090b766852e088c69d7fb3b551,10.08333333,12,1.416666667,12
058cb5aeb36d7c0fcae20fc85d5e0a59,10.09090909,11,3,11
1cbd32d00d01bb8087a5eb088612fd9c,10.09090909,11,3.636363636,11
d32e3909cfb714fb2a6cb092c85b9c5f,10.1,10,10.8,10
f5f46307a4d15880ca14fab4ad9dfc9b,10.11111111,9,3.777777778,9
d05ae8f7a5bd1d2a690a44cd079e4e27,10.11842105,76,2.144736842,76
9674754b5a0cb32b638cec001178f799,10.13095238,84,1.630952381,84
282f23a9769b2690c5dda22e316f9941,10.13265306,98,3,98
d1c281d3ae149232351cd8c8cc885f0d,10.13300493,203,1.615763547,203
f3c38ab652836d21de61fb8314b69182,10.13333333,15,1.866666667,15
fa40cc5b934574b62717c68f3d678b6d,10.13576159,302,2.410596026,302
94e93ce877be27a515118dbfd2c2be41,10.13793103,29,2.517241379,29
38e6dada03429a47197d5d584d793b41,10.14285714,7,4.571428571,7
3f9c56764fabca627406093dcb3ef0b4,10.14285714,7,2.571428571,7
5dceca129747e92ff8ef7a997dc4f8ca,10.15457413,317,2.012618297,317
52ac6f920b7280e4c6d30dd94de6259b,10.16666667,6,3.833333333,6
c3fe93ba3085f92855c97e57f38c8c05,10.16666667,6,3.5,6
c70a353f02429c00775a46a75fb787da,10.16666667,6,0.833333333,6
ef0ace09169ac090589d85746e3e036f,10.168,125,2.816,125
09f952a5f58d2285b0372551ae8f9b01,10.17021277,47,2.212765957,47
45d33f715e24d15a6ccf5c17b3a23e3c,10.17307692,52,4.192307692,52
4200ddf1967c5e41e48db62bc6d4b5ac,10.18181818,22,1.772727273,22
b499c00f28f4b7069ff6550af8c1348a,10.1875,144,2.951388889,144
891071be6ba827b591264c90c2ae8a63,10.19047619,84,3.428571429,84
dc4a0fc896dc34b0d5bfec8438291c80,10.19178082,219,3.525114155,219
079d295dcbf06ee8bb1b65ba964eb2b6,10.2,5,0.8,5
ae7ab174effdead6c241e547e4ca13f0,10.2,5,3.4,5
b76a1f8356322f12529c37b67d5c96c2,10.2,5,1.4,5
cf1313c6e2c01c2f4b014f97db4bcd2b,10.2,5,1.2,5
4a3ccda38b2129705f3fb522db62ca31,10.20967742,62,3,62
2e3be8a987a30d7544dbbda6861cc14e,10.21428571,14,2.714285714,14
3df020b72d3d44b3af9d110fa3940b65,10.21818182,55,1.6,55
1e483cc5c76fef08d3ca05f9a8af7d01,10.22222222,9,2.222222222,9
271c58a1d139c45eaf3316107c6d3a3b,10.22222222,27,5.333333333,27
5b925e1d006e9476d738aa200751b73b,10.22222222,63,1.603174603,63
1d4587203296c8f4ad134dc286fa6db0,10.23076923,39,1.282051282,39
f61c63d13f7cd800549d5acdd390ae72,10.23076923,26,3.038461538,26
ececbfcff9804a2d6b40f589df8eef2b,10.23157895,95,1.210526316,95
01fd077212124329bac32490e8ef80d9,10.23333333,30,0.966666667,30
d673a59aac7a70d8b01e6902bf090a11,10.24,75,1.8,75
0aa2205ca24f113f4658a5c536667426,10.25,4,1.75,4
34a557286ead8fe75c989e0afcf7d98c,10.25,4,1,4
439a47cc365d6e3bd526812ea9de3c29,10.25,8,0.75,8
5194c22ed1f616ec0c0f33c571542879,10.25,4,3,4
61b18775be84fb700a6b2d0ba097bf66,10.25,4,2,4
d66c11a9572221d92fbb8c4897db5f9b,10.25,16,1.1875,16
fc908879b9ca1bd65419e54e50432d38,10.25,4,3.25,4
fec8cd45395b3cb0c2b173d7739706a1,10.25,4,1.75,4
4c18691b6037662be2df78a765d98ab5,10.25396825,63,1.428571429,63
b18dc380845b24038cfc48006478f099,10.25581395,43,2.488372093,43
240b9776d844d37535668549a396af32,10.25714286,35,4.714285714,35
440dd6ab244315c632130ecfb63827b1,10.26666667,90,2.466666667,90
5c853bb56f70f4d14218944bae111d7a,10.27272727,22,3.318181818,22
723cd880edaacdb998898b67c8f9da30,10.27272727,11,2.272727273,11
aced59e9b31ef866a94f9e7f29d8d418,10.27586207,58,2.051724138,58
55d3daac7c404d59e51c2aa2f4dc5a23,10.28571429,21,3,21
6b15924333bd1a741595fe981ea04822,10.28571429,21,1.19047619,21
76ea5315acb3f5f7ade3cd261faf922a,10.28571429,14,1.214285714,14
9c7fd21e0aa159b20da593371f08ff7c,10.28571429,7,0.285714286,7
1336efc61c316ddf92c899eb817f7cae,10.28985507,69,2.768115942,69
391fc6631aebcf3004804e51b40bcf1e,10.29273084,509,2.89194499,509
1127b7f2594683f2510f1c2c834a486b,10.31192661,109,2.04587156,109
638cba8be1fb599bbb76fd6948351eb3,10.3125,16,1.4375,16
527801b552d0077ffd170872eb49683b,10.32222222,90,1.844444444,90
06a2c3af7b3aee5d69171b0e14f0ee87,10.32474227,388,4.337628866,388
7c67e1448b00f6e969d365cea6b010ab,10.32644628,968,11.43078512,968
2305ab43e846518f58dd9d59f3f54e96,10.33333333,3,3,3
28ea411b354f14b1a494be4e79f0ce02,10.33333333,6,1.333333333,6
6ba4733aa33f6386e9fb0c0fd3993b38,10.33333333,3,1.333333333,3
ab27bbbad5239bc31a34709275a70db4,10.33333333,3,3.333333333,3
e9c2dc0dd4ac38448289be644ac94f42,10.33333333,3,0,3
f4db9b37944bcb8873e6b456ee190bbf,10.33333333,21,1.857142857,21
6481e96574816ead57975da2c0f6d80d,10.35483871,31,2.096774194,31
df56d7b40d437f88407c5f78b63bc328,10.36363636,22,1.727272727,22
d57e18d5f73c7ccb7f7339b61166898d,10.36666667,60,1.333333333,60
67225bff54a172ff67579aaf583efd78,10.375,8,3.25,8
af3ef48d0e13835e529c29ac573c63e5,10.38095238,21,1.523809524,21
b33e7c55446eabf8fe1a42d037ac7d6d,10.38095238,147,2.115646259,147
c26a2be5b53b7db6b276280da212a779,10.38461538,13,4.076923077,13
c3e1abd72a42fe690fcd89cf5720fe29,10.38461538,13,0.769230769,13
1da3aeb70d7989d1e6d9b0e887f97c23,10.39215686,255,1.388235294,255
325f3178fb58e2a9778334621eecdbf9,10.39393939,33,1.848484848,33
282c7480173bb9c01dd41cc739fec010,10.4,5,2,5
afe0067131b73e40875c9b6c10bd2e21,10.4,45,3.244444444,45
d3674f271c91f824f82d24d92011f669,10.4,20,1.45,20
218d46b86c1881d022bce9c68a7d4b15,10.40106952,374,1.569518717,374
c003204e1ab016dfa150abc119207b24,10.40206186,194,1.221649485,194
b17b679f4f5ce2e03ce6968c62648246,10.42,50,4.12,50
78a4d36f65a019172c6154468831a69f,10.42857143,7,1.857142857,7
e0a366315b1b726b6c7832d664c0f530,10.42857143,42,1.142857143,42
6560211a19b47992c3666cc44a7e94c0,10.43746526,1799,1.098943858,1799
1d8dbc4f32378d715c717c1c1fc57bae,10.43820225,89,3.741573034,89
2089a6d640999f9b9141ac719b2af596,10.43902439,41,8.804878049,41
3b15288545f8928d3e65a8f949a28291,10.44554455,101,2.752475248,101
b335c59ab742f751a85db9c411a86739,10.44827586,29,7.034482759,29
1660ad786c27fd935378b6192a90b417,10.45454545,11,1.636363636,11
e627629ba868740e287800f1a9be81c2,10.45454545,11,1.454545455,11
ebd2d60905fb58271facef5596b620d3,10.45679012,81,1.172839506,81
a938325a4b357fd23a6a4d5bb126408e,10.45833333,24,3.416666667,24
c8417879a15366a17c30af34c798c332,10.45833333,24,1.083333333,24
0885aaf116795758dfeb5f1032487bcd,10.46153846,26,0.538461538,26
373ee4a3a775a733770ca3f790b8b9ac,10.46153846,13,5,13
6e864f5c4669eff3d98140a07cc50202,10.46153846,13,2.615384615,13
9d4db00d65d7760644ac0c14edb5fd86,10.46391753,97,0.979381443,97
165fc07beebdcb6190fba8a06db2a449,10.47916667,48,3.041666667,48
53243585a1d6dc2643021fd1853d8905,10.47988506,348,3.086206897,348
6edacfd9f9074789dad6d62ba7950b9c,10.48756219,201,1.532338308,201
05730013efda596306417c3b09302475,10.5,4,2.25,4
07d75e33f2750d97d467fb57e4dfdd8a,10.5,2,5.5,2
08d2d642cf72b622b14dde1d2f5eb2f5,10.5,16,2.5,16
1c40343cc5d18c2d8248ac2f3366de34,10.5,20,1.8,20
1fdc574883ef3b33ad41562d93f3a74a,10.5,18,1.5,18
3d8fa2f5b647373c8620330c4e077a9f,10.5,42,2.595238095,42
49e7217cfe4e427191c378ec626d8737,10.5,12,3.916666667,12
58c851d1a3c7cd3da329eb59453fed44,10.5,2,1.5,2
6025c79c035c3d772133b8b8238463b2,10.5,2,0,2
6187a137b2af59dfdbad8d9f8c373c14,10.5,2,5,2
7dea6f73af847b42cc3985bd620f994d,10.5,2,1.5,2
8090490573c6c0aa343a7231ebcb8c86,10.5,26,1.038461538,26
84deb808079d1be601c209c1e771b1cc,10.5,2,2,2
8c0de775f52fe41590b376a3b7c50f68,10.5,8,1.25,8
ad8b531ae67582f096925cff5630d0d1,10.5,2,7.5,2
ba89796db68db180bd389de96b2ff3b6,10.5,2,2,2
c7c7b2682c648339a0e9846bb1023a39,10.5,2,4,2
d197aa8fbc64087f61984deef05f6227,10.5,6,2.833333333,6
daeb5653dd96c1b11860f72209795012,10.5,38,2.026315789,38
e560e4022d8f7aebf155db95946c5c0f,10.5,2,1.5,2
e5d4b2b0c3bca22085f7a19a28de0c42,10.5,4,1.25,4
eb72802c83dc7547529c9546d1a9b8ef,10.5,8,0.5,8
77fccaae319668a8ab6cd0fd16aec48c,10.54545455,11,1.363636364,11
7901646fdd36a55f564ffaf2dbccaaf7,10.54545455,22,2.136363636,22
aba1721a889e04decc910aa13b768ef4,10.56097561,82,1.268292683,82
39d61be7a92eb77b7da367bd4845bc0e,10.57142857,7,3.857142857,7
f25e239052084705e17a982bc600ab2a,10.57142857,7,3.571428571,7
04308b1ee57b6625f47df1d56f00eedf,10.57608696,92,5.836956522,92
3db66a856d18a9cba7c9241fc5221c50,10.58064516,93,5.258064516,93
d650b663c3b5f6fb392b6326366efa9a,10.58928571,56,1.321428571,56
0d33a55da925bbf1ff02af5f6059fc7f,10.59090909,22,1.272727273,22
20d83f3ef0e6925fd74bfd59170babf7,10.59459459,37,1.432432432,37
3a734b715d333a2588a3d54a0c9b8746,10.6,15,2.133333333,15
5075aaa8404020ae6aa8bf4792099b41,10.6,10,4,10
5721089ba9214e80074f27d5a03fc0eb,10.6,5,3.6,5
7aa538dd6e114e503a2e6154ea352253,10.6,5,2.4,5
9d39404483343dd55c7ae254494d8388,10.6,10,3.6,10
25c5c91f63607446a97b143d2d535d31,10.60264901,151,4.741721854,151
432c37c9dfba871172ec162e20118b8c,10.61363636,44,3.909090909,44
36890be00bbfc1cdb9a4a38a6af05a69,10.61538462,13,2.692307692,13
41b14765bd56c8ad10971074380f9c0c,10.625,8,1.375,8
04aa0a1c5ce6b222003403a3e11c3cc0,10.63636364,11,3.727272727,11
febab0275244b9a49a623f0bd613ca2f,10.64356436,101,1.247524752,101
05d2173d43ea568aa0540eba70d2ca76,10.64516129,62,2.209677419,62
0d85bbda9889ce1f7e63778d24f346eb,10.66666667,51,2.745098039,51
38874e327ce94d11390b96eb42d61928,10.66666667,6,14.16666667,6
520b493b57809f446cb0a233bb3e25c7,10.66666667,63,1.507936508,63
820cc752a266cdc6c1a1e61dd4583330,10.66666667,15,5,15
8d46553a36e68f95350a200c12f8f2e2,10.66666667,9,11.77777778,9
b9c0ffa92f3ff9a5a3d45ef7213c0842,10.66666667,3,2.666666667,3
5b179e9e8cc7ab6fd113a46ca584da81,10.67647059,34,6.147058824,34
caa9bc43a9fe8cf9c564ddd8a03cc4a6,10.69230769,13,2.076923077,13
5ab05b6d86d417796c69ffd6774ec832,10.7,10,2.7,10
751bdc4d83a466c7206cd42e8f426b03,10.7,50,2.18,50
ad273c9eb54ecb4532de4bf75bae9e4e,10.7,10,3.3,10
cb9fb4ca75d7ba8437480e8dde64fe98,10.7,10,1,10
f8201cab383e484733266d1906e2fdfa,10.7,10,2.1,10
d4f117125b59ce73c3302f88ee40c458,10.70588235,17,1.470588235,17
5656537e588803a555b8eb41f07a944b,10.71176471,170,1.464705882,170
9a1aea68d3efa00862ec88c0768037d0,10.71428571,7,2.571428571,7
6c7d50c24b3ccd2fd83b44d8bb34e073,10.71962617,107,2.38317757,107
004c9cd9d87a3c30c522c48c4fc07416,10.72435897,156,1.294871795,156
0be8ff43f22e456b4e0371b2245e4d01,10.72727273,154,2.064935065,154
4ba52dfeba874da5b9ee7b17c7494f04,10.72727273,11,1.909090909,11
9906e7aa42a3c067b7c9a564d01c4320,10.72727273,11,0.818181818,11
701938c450705b8ae65fc923b70f35c7,10.74324324,74,2.675675676,74
2ee0a0689f2f6a72f35a7cb6033f6e7e,10.75,4,1.25,4
9de4643a8dbde634fe55621059d92273,10.75,72,2.722222222,72
a5bff0f43eb51f0cad7c37fac7244c8a,10.75,4,1.75,4
dc50afafdfa325eadc890c7fa42a8f4e,10.75,4,0.5,4
70c27847eca8195c983ed7e798c56743,10.75324675,77,4.545454545,77
0c8380b62e38e8a1e6adbeba7eb9688c,10.75706215,177,2.655367232,177
c013e57c075a06e5b5c48ee03c525719,10.76190476,42,1.071428571,42
2b3e4a2a3ea8e01938cabda2a3e5cc79,10.76470588,51,2.392156863,51
91f848e9f4be368f4318775aac733370,10.76666667,60,1.2,60
c6bda72e4dbf5c5866b13cb1810c6d03,10.76785714,56,1.339285714,56
cb8bcce248bb1fb274ba762d8b971456,10.78461538,65,1.476923077,65
7a67c85e85bb2ce8582c35f2203ad736,10.78710247,1132,1.541519435,1132
a3dd39f583bc80bd8c5901c95878921e,10.79411765,34,1.823529412,34
6c6e3d67f969468f3bfd33f827a31222,10.8,5,0.4,5
83deb69e889cf80f82be1dc6d5f2d486,10.8,40,4.55,40
8603f0038fe0e52fedd3382d266723de,10.8,10,12.8,10
ffad1e7127fb622cb64a900751590acd,10.8,10,2.4,10
dbb9b48c841a0e39e21f98e1a6b2ec3e,10.80769231,104,1.788461538,104
ffc470761de7d0232558ba5e786e57b7,10.81481481,27,1.148148148,27
17908cf9b444ee34047cadd5c0f4a516,10.81818182,11,2.727272727,11
17f51e7198701186712e53a39c564617,10.82142857,56,11.69642857,56
e59aa562b9f8076dd550fcddf0e73491,10.82608696,69,2.47826087,69
750303a20e9c56b2a6bc45cdce0b897d,10.83018868,53,1.056603774,53
2cb6eb1b7185064167657fa09f541105,10.83333333,6,2.666666667,6
52092ddbd3a58c450a4459bf051b2287,10.83333333,6,1.166666667,6
968268a686aa05d1f529fb07dff08130,10.83333333,12,1.5,12
c8b3445d737de6befde0c88ede534a5e,10.83333333,30,2.2,30
8d79c8a04e42d722a75097ce5cbcf2ef,10.84,25,2.04,25
8f78f0903005064036736c7173a5c2ed,10.84615385,13,6.692307692,13
1caf283236cd69af44cbc09a0a1e7d32,10.84848485,33,1.96969697,33
080102cd0a76b09e0dcf55fcacc60e05,10.85123967,121,1.123966942,121
5a05a16bb50629ee31afab8a6d4c2674,10.85714286,14,1.428571429,14
7722b1df1b0e383e000397b2c11e3e19,10.87022901,131,1.679389313,131
cc63f0dd2acba93ffed4fe9f8e0321fa,10.87272727,55,1.418181818,55
3d621842b2ed28e2b474132480edac3c,10.875,8,3.625,8
86bb7c4b535e49a541baf3266b1c95b1,10.875,16,4,16
c6218512d16fcac0af02fe92691cf274,10.875,8,4.75,8
fe49ee029e61e789a1f3a5525f57ba8d,10.875,16,2.4375,16
6fc26fe110feebd80a433e1f012a84f9,10.88571429,35,2.485714286,35
e2aee0892199b1d92530e371abd825bf,10.88888889,36,2.944444444,36
f8db351d8c4c4c22c6835c19a46f01b0,10.89127106,653,1.238897397,653
79ebd9a61bac3eaf882805ed4ecfa12a,10.8976378,127,5.062992126,127
3969863bb8af7f72580b3b1ffd3a17b3,10.90909091,11,4.090909091,11
503c1de08ae81a2d86f17951b204db55,10.90909091,22,1.090909091,22
f457c46070d02cadd8a68551231220dd,10.92391304,184,2.092391304,184
058fd0aa2bfdb2274e05e1ae971dabb6,10.93333333,60,1.433333333,60
8f54d64f28a993550aa7943f12572959,10.93333333,15,1.6,15
8648b1e89e9b349e32d3741b30ec737e,10.93548387,93,0.956989247,93
bf3c6d2a28b2b5501e6c15448982dcc9,10.94285714,35,1.2,35
bc47d5d1490df2b36add65d733eafaba,10.95,20,2.05,20
70eea00b476a314817cefde4aad4f89a,10.95192308,104,2.019230769,104
5a8e7d5003a1f221f9e1d6e411de7c23,10.96240602,133,1.909774436,133
fad44952713764836814be105382aee5,10.96875,32,1.90625,32
db2956745b3a8e9f3785c99f34b5d25e,10.97777778,45,6.911111111,45
014d9a685fd57276679edd00e07089e5,11,10,1.9,10
052577151711aec5c744fe12e66db3e1,11,1,6,1
0936e1837d0c79253456bbb2ffaaef10,11,1,5,1
0f94588695d71662beec8d883ffacf09,11,1,0,1
0ffa40d54288e4f3499b8780dd0f144f,11,33,1.727272727,33
10076e5788b8ee532724bcd460baf762,11,22,1.045454545,22
119d1aef1b4144adba89163f6cd9f5d4,11,4,1.75,4
11d4c477d09821164bca4f70a2eae031,11,3,0.666666667,3
16bdc8cefd0e32a6f0824d296c5ad14a,11,1,2,1
24a6daf925d9d591870a66660416de31,11,2,0.5,2
258447aad3f7b01e2643c89f64dc5647,11,1,0,1
26af45f5dfd967225a832838aa4e24a3,11,8,1.375,8
28d162ab86bb49d719c32f0ee6186eaa,11,1,0,1
3986c0b54f6b748b75e7bd4e092aa3e5,11,1,2,1
403aa86912527d730337ffcb0fb096ab,11,11,2.909090909,11
491a5ada3aa1678414e990262c4bbdc1,11,1,2,1
4cc43a222a0f94910728b62b97a8c5f8,11,1,2,1
4ce8b55b4bfa4659184e7becc1fba3f2,11,2,0.5,2
4fae87d32467e18eb46e4a76a0a0b9ce,11,1,2,1
5b664594895aefb418afaee6d40a9a23,11,16,3.9375,16
64cc804291f90c81f02bfc2bb58ff55a,11,1,5,1
6879c4d287a8dd06b11f54ea8f78e4da,11,6,0.666666667,6
6c77cd583b36a13aacccf2b3ee23e233,11,1,0,1
6e0908ef4d4efadbc3cc2b74ea477cb0,11,7,5.285714286,7
70126eecc6aa1274392a1743866e9678,11,3,1,3
7ecd59e5e20407131822c1a68ac59c1f,11,24,7.625,24
7fe21dd00d2f4943ae09525efa2fd674,11,2,4.5,2
85044848b1b767db2a4a58526adef4b4,11,4,0.75,4
8cb7c5ddf41f4d506eba76e9a4702a25,11,1,7,1
8d899e15a5925f097cca50faa49b15e3,11,4,3,4
a7a9b880c49781da66651ccf4ba9ac38,11,3,0,3
a7c88262832dfc683781d6a421edefae,11,5,1.2,5
ba90964cff9b9e0e6f32b23b82465f7b,11,38,0.710526316,38
cac4e0bc1a3269fa2b6ea5e763f6115b,11,2,4,2
d26aa40b90272d4843d63be7c1462c8d,11,2,0.5,2
d94ba08b99bedd6a5f6c875ecc4a6fac,11,8,2.25,8
dbec9a0a7efeff029d4d9dce7dc4cc95,11,3,2,3
e3e290b38963293022cdcd6db8328103,11,2,4,2
eaaa46e98c9e61f6764dd1d7a2ab8b3e,11,1,2,1
edb58a1390adf273840030a3d6253829,11,1,2,1
f0e103c63864d5405b958d984b6e94c9,11,11,1.090909091,11
fa14641f57b655e933124a9ea49cd7a5,11,7,2.285714286,7
ff063b022a9a0aab91bad2c9088760b7,11.02197802,91,1.362637363,91
40d54b51e962dbe09cabbcfd33298dee,11.03448276,29,2,29
ce7d1888639e6fb06b2749cbfdac1ff7,11.03896104,77,2.025974026,77
6288c69c4ce638e59925e59193f98b16,11.05,20,2.75,20
7f7b8245c336066a1f9933c359f11d77,11.05263158,38,2.789473684,38
6b536a23086fba0d58c08d68814397f6,11.05555556,18,1.444444444,18
537eb890efff034a88679788b647c564,11.05844156,154,1.201298701,154
f0b47fbbc6dee9aafe415a6e33051b3f,11.07575758,66,2.696969697,66
9d7a1d34a5052409006425275ba1c2b4,11.07692308,13,4.307692308,13
bd1d49a326abfa9b1036772e40445430,11.08333333,12,2.916666667,12
3ab971ce71839580d2ae5b4e40fe8044,11.08571429,35,1.657142857,35
4be6b962d83299498bae2190f95d6566,11.09090909,11,0.636363636,11
08d0949a9a17c027262db1f3c450c26c,11.1,10,4.3,10
39d54ff918774174706fb065d7f9dc07,11.1,20,2.25,20
7a425d299613df3e613bcf9d2eaf5c49,11.11111111,18,0.888888889,18
8bdd8e3fd58bafa48af76b2c5fd71974,11.11111111,9,0.888888889,9
c35672b10ad50968f567ea3f4b91e877,11.11111111,18,1.888888889,18
c878515173c84a492ebe50d6b493230b,11.11111111,9,3.222222222,9
3f995f07c49d0d55a99d5c54957f7d81,11.11627907,43,1.209302326,43
d354c38a7182125a748cb10474fe963b,11.11764706,17,4.588235294,17
7c5b05cbdb5542049f38d90d7815b97d,11.14285714,21,2.333333333,21
87e24fc7052259b1f7f607d61c10d8be,11.14285714,7,7.857142857,7
26d8a1c7c75d513045798992ead43aa2,11.14705882,34,2.647058824,34
45ba18c210d42734ec52c0c1c574e9ee,11.14705882,34,1.117647059,34
e883aa812c37a7413226856f4579fe91,11.15384615,26,2.807692308,26
7e93a43ef30c4f03f38b393420bc753a,11.16088328,317,2.353312303,317
20cb7c2fde3e5bf10f0bbe7394e1c6a9,11.16129032,31,1.838709677,31
7202e2ba20579a9bd1acb29e61fe71f6,11.17647059,51,1.235294118,51
46dc3b2cc0980fb8ec44634e21d2718e,11.17693837,503,2.634194831,503
681fce914360217db47784ae28905a96,11.19047619,21,2.095238095,21
128639473a139ac0f3e5f5ade55873a5,11.19885277,523,2.479923518,523
039e6ad9dae79614493083e241147386,11.2,5,3.8,5
5dc203c7b84a0e71e878a179de05fb9a,11.2,5,1,5
c500367424994318b9e779ff1ae9a330,11.22222222,9,5.333333333,9
c64a2aec32cc408a8a4c6d7c46017f91,11.22222222,9,6.111111111,9
fb3cfbc8a86f5d7fbb4d36b8df63f60d,11.22222222,9,1.444444444,9
d3f39f05462b79a4562d35893a28f159,11.22580645,31,1.193548387,31
76d5af76d0271110f9af36c92573f765,11.23015873,126,2.777777778,126
8a432f4e5b471f8da497d7dc517666e2,11.23404255,94,0.776595745,94
dbd66278cbfe1aa1000f90a217ca4695,11.24705882,85,0.929411765,85
1c5e4e49b9079480255b49d50aac1aa9,11.25,12,2.75,12
